stop_id,stop_name,stop_lat,stop_lon
529,WALL ST. WEST AT GARLAND WAY,40.806498,-74.104091
532,CHUBB AVE AT VALLEY BROOK AVE,40.798239,-74.099882
535,CHUBB AVE 2376' N OF VALLEY BROOK AVE,40.803388,-74.097272
536,VALLEY BROOK AVE 627' W OF CHUBB AVE,40.799360,-74.102001
537,BROAD AVE NORTH OF FORT LEE RD,40.863348,-73.986760
538,BROAD AVE AT CHRISTIE HEIGHTS ST,40.867198,-73.984000
539,BROAD AVE AT CHRISTIE HEIGHTS ST,40.867409,-73.983841
540,BROAD AVE AT CHRISTIE ST,40.858758,-73.990052
541,BROAD AVE AT CRESCENT AVE,40.860459,-73.988833
542,BROAD AVE AT FORT LEE RD,40.861588,-73.988161
543,BROAD AVE AT FORT LEE RD,40.861969,-73.987750
544,BROAD AVE AT HARRISON ST,40.866529,-73.984480
545,BROAD AVE AT HIGHWOOD AVE,40.856829,-73.991440
546,BROAD AVE AT HILLSIDE AVE,40.865227,-73.985401
547,BROAD AVE AT HILLSIDE AVE,40.865408,-73.985271
548,BROAD AVE AT LAKEVIEW AVE,40.871670,-73.980873
549,BROAD AVE AT OAKDENE AVE,40.854149,-73.993462
550,BROAD AVE AT OVERLOOK AVE,40.870218,-73.981813
551,BROAD AVE AT OVERLOOK AVE,40.869828,-73.982192
552,BROAD AVE AT PARK AVE,40.857489,-73.990971
553,BROAD AVE AT PARK AVE,40.857708,-73.990823
555,BROAD AVE AT SYLVAN AVE,40.855760,-73.992212
556,BROAD AVE AT VAN ORDEN AVE,40.869138,-73.982683
557,BROAD AVE AT VREELAND AVE,40.868888,-73.982770
558,BROAD AVE AT WESTVIEW AVE,40.858969,-73.989911
559,FORT LEE RD AT BROAD AVE,40.861660,-73.987671
560,FORT LEE RD AT CHESTNUT ST,40.859848,-73.984040
561,FORT LEE RD AT GLADWIN AVE,40.862728,-73.989631
562,FORT LEE RD AT GLENWOOD AVE,40.860448,-73.985833
563,FORT LEE RD AT GLENWOOD AVE,40.860607,-73.985903
564,FORT LEE RD AT GRAND AVE,40.864249,-73.992542
565,FORT LEE RD AT GRAND AVE,40.864068,-73.991892
566,FORT LEE RD AT IRVING ST,40.858988,-73.981683
567,FORT LEE RD AT LINDEN TERRACE,40.859969,-73.984231
568,FORT LEE RD AT GLADWIN AVE,40.862558,-73.989220
569,FORT LEE RD AT BROAD AVE,40.861819,-73.988151
570,FORT LEE RD AT CUMLEY TERRACE,40.859067,-73.981623
571,RIVEREDGE RD AT GROVE ST,40.926489,-73.965331
572,RIVEREDGE RD 267'W OF TENAFLY RD,40.927528,-73.967663
573,BROAD AVE AT BANTA PL,40.836449,-74.007243
574,SHALER BLVD AT SLOCUM AVE,40.835718,-73.999810
575,BROAD AVE AT SHALER BLVD,40.825167,-74.009173
576,BROAD AVE S AT PLEASANTVIEW TERR,40.826877,-74.010041
579,BROAD AVE AT SLOCUM AVE,40.838778,-74.004742
580,BROAD AVE AT ELM AVE,40.840277,-74.003450
581,BROAD AVE AT MAPLE AVE,40.841417,-74.002493
582,BROAD AVE AT MAPLE AVE,40.841658,-74.002493
583,BROAD AVE AT ELM AVE,40.840508,-74.003432
584,BROAD AVE AT SLOCUM AVE,40.838759,-74.004923
585,BROAD AVE AT EDGEWATER AVE,40.833690,-74.010102
586,BROAD AVE S AT PLEASANTVIEW TERR,40.827047,-74.010263
587,BROAD AVE AT ISLAND RD,40.824650,-74.009061
591,HENDRICKS CSWY AT FULTON PL,40.834468,-74.015111
592,HENDRICKS CAUSEWAY AT VICTORIA TERRACE,40.835918,-74.017772
593,MAPLE AVE AT BROAD AVE,40.841258,-74.002042
594,MAPLE AVE AT PROSPECT AVE,40.840518,-74.000752
595,MAPLE AVE AT ABBOTT AVE,40.839499,-73.998991
596,MAPLE AVE AT SHALER BLVD,40.838499,-73.997222
597,MAPLE AVE AT ABBOTT AVE,40.839398,-73.998681
598,MAPLE AVE AT PROSPECT AVE,40.840669,-74.000891
599,MAPLE AVE AT BROAD AVE,40.841439,-74.002243
600,SHALER BLVD AT BROAD AVE,40.825228,-74.008492
